Accident_ID,Incident_Date,Incident_Category,Aircaft_Nature,Fatalities,International,Departure_Code,Destination_Code
484,2018-07-10,Accident,Other,1,0,ZAF,ZAF
485,2018-07-10,Accident,Passenger,0,0,USA,USA
486,2018-07-11,Accident,Passenger,0,0,COL,COL
487,2018-07-16,Accident,Other,0,0,USA,USA
488,2018-07-16,Accident,Passenger,0,0,ARG,ARG
489,2018-07-16,Accident,Passenger,0,0,BRA,BRA
490,2018-07-21,Accident,Other,0,0,USA,USA
491,2018-07-22,Accident,Other,0,1,IRL,CAN
492,2018-07-23,Accident,Other,0,0,USA,USA
493,2018-07-27,Accident,Passenger,5,0,COD,COD
494,2018-07-27,Accident,Passenger,0,1,DEU,USA
495,2018-07-28,Accident,Passenger,0,0,VUT,VUT
496,2018-07-31,Accident,Passenger,0,0,MEX,MEX
497,2018-08-01,Accident,Other,0,0,USA,USA
498,2018-08-04,Accident,Passenger,20,0,CHE,CHE
499,2018-08-07,Accident,Passenger,0,0,IND,IND
500,2018-08-07,Accident,Cargo,0,1,MEX,USA
501,2018-08-09,Accident,Passenger,0,1,TUR,MAR
502,2018-08-09,Accident,Passenger,0,1,USA,TUR
503,2018-08-13,Accident,Passenger,0,0,USA,USA
504,2018-08-15,Accident,Passenger,0,1,ITA,HKG
505,2018-08-16,Accident,Passenger,0,1,CHN,PHL
506,2018-08-19,Accident,Other,0,0,DEU,DEU
507,2018-08-19,Accident,Passenger,0,0,PER,PER
508,2018-08-22,Accident,Passenger,0,0,TWN,TWN
509,2018-08-25,Accident,Other,0,0,USA,USA
510,2018-08-26,Accident,Passenger,0,1,CAN,IRL
511,2018-08-26,Accident,Passenger,0,0,COL,COL
512,2018-08-28,Accident,Passenger,0,1,CHN,MAC
513,2018-08-30,Accident,Military,18,0,ETH,ETH
514,2018-09-01,Accident,Passenger,0,0,RUS,RUS
515,2018-09-06,Accident,Other,0,0,BRA,BRA
516,2018-09-09,Accident,Passenger,20,0,SSD,SSD
517,2018-09-15,Accident,Other,0,0,CAN,CAN
518,2018-09-16,Accident,Cargo,0,1,SAU,DEU
519,2018-09-17,"Criminal occurrence (sabotage, shoot down)",Military,15,0,SYR,SYR
520,2018-09-18,Accident,Passenger,0,0,USA,USA
521,2018-09-24,Accident,Passenger,0,1,CAN,PHL
522,2018-09-24,Accident,Other,0,0,BRA,BRA
523,2018-09-25,Accident,Other,1,0,USA,USA
524,2018-09-26,Accident,Passenger,0,0,BGD,BGD
525,2018-09-27,Accident,Other,2,0,USA,USA
526,2018-09-27,Accident,Other,1,1,MNP,JPN
527,2018-09-28,Accident,Passenger,1,0,FSM,FSM
528,2018-10-01,Accident,Other,0,0,VEN,VEN
529,2018-10-03,Accident,Passenger,0,0,USA,USA
530,2018-10-10,Accident,Passenger,0,0,RUS,RUS
531,2018-10-10,Accident,Other,0,0,IDN,IDN
532,2018-10-12,Accident,Passenger,0,1,IND,ARE
533,2018-10-29,Accident,Passenger,189,0,IDN,IDN
536,2018-11-07,Accident,Cargo,0,1,USA,CAN
537,2018-11-09,Accident,Passenger,1,1,GUY,CAN
538,2018-11-09,Accident,Military,0,0,PAK,PAK
539,2018-11-11,Accident,Other,0,1,PRT,BLR
540,2018-11-15,Accident,Passenger,0,0,CAN,CAN
541,2018-11-16,Accident,Passenger,0,0,COL,COL
542,2018-11-21,Accident,Passenger,0,0,CAN,CAN
543,2018-11-22,Accident,Passenger,0,1,PER,BOL
544,2018-11-23,Accident,Other,0,1,DOM,VEN
545,2018-11-26,Accident,Other,4,0,BRA,BRA
546,2018-11-30,Accident,Other,3,0,USA,USA
547,2018-11-30,Accident,Other,0,0,USA,USA
548,2018-12-04,Accident,Passenger,0,0,GRC,GRC
549,2018-12-06,Accident,Military,5,0,JPN,JPN
550,2018-12-08,Accident,Other,1,0,AUS,AUS
551,2018-12-08,Accident,Other,0,0,AUS,AUS
552,2018-12-11,Accident,Passenger,0,1,CAN,HKG
553,2018-12-15,Accident,Other,0,0,USA,USA
554,2018-12-18,Accident,Passenger,0,1,STP,CMR
555,2018-12-18,Accident,Passenger,0,1,NOR,SWE
556,2018-12-20,Accident,Other,4,0,USA,USA
557,2018-12-20,Accident,Cargo,7,0,COD,COD
558,2018-12-24,Accident,Military,0,0,COD,COD
559,2018-12-31,Accident,Passenger,0,0,USA,USA
560,2017-01-02,Accident,Cargo,0,0,COD,COD
561,2017-01-02,Accident,Other,0,0,USA,USA
562,2017-01-07,Accident,Other,0,1,MDV,ARE
563,2017-01-11,Accident,Other,0,0,NOR,NOR
564,2017-01-13,Accident,Other,0,0,USA,USA
565,2017-01-16,Accident,Cargo,39,1,HKG,KGZ
566,2017-01-16,Accident,Other,0,0,USA,USA
567,2017-01-19,Accident,Cargo,0,0,USA,USA
568,2017-01-23,Accident,Other,2,1,USA,MEX
569,2017-01-23,Accident,Cargo,0,0,USA,USA
570,2017-01-26,Accident,Other,2,0,AUS,AUS
571,2017-01-27,Accident,Other,0,1,BHS,USA
572,2017-01-28,Accident,Cargo,0,0,COL,COL
573,2017-02-07,Accident,Passenger,0,0,BHS,BHS
574,2017-02-09,Accident,Other,0,0,BRA,BRA
575,2017-02-09,Accident,Other,0,0,DEU,DEU
576,2017-02-09,Accident,Military,3,0,BWA,BWA
577,2017-02-09,Accident,Passenger,0,0,CAN,CAN
578,2017-02-15,Accident,Passenger,0,0,USA,USA
579,2017-02-21,Accident,Other,5,0,AUS,AUS
580,2017-02-23,Accident,Passenger,0,1,GBR,NLD
581,2017-02-23,Incident,Passenger,0,0,GBR,GBR
582,2017-02-28,Accident,Passenger,0,0,JOR,JOR
583,2017-03-03,Accident,Passenger,0,1,GBR,DNK
584,2017-03-08,Accident,Passenger,0,0,USA,USA
585,2017-03-08,Accident,Other,0,0,CAN,CAN
586,2017-03-10,Accident,Other,0,0,CAN,CAN
587,2017-03-11,Accident,Passenger,0,0,USA,USA
588,2017-03-17,Accident,Cargo,0,0,CAN,CAN
589,2017-03-20,Accident,Passenger,0,0,SSD,SSD
590,2017-03-20,Accident,Cargo,0,0,USA,USA
591,2017-03-24,Accident,Other,1,0,USA,USA
592,2017-03-24,Accident,Other,0,0,USA,USA
593,2017-03-27,Accident,Passenger,6,1,MOZ,ZWE
594,2017-03-27,Accident,Passenger,0,0,IRN,IRN
595,2017-03-28,Accident,Passenger,0,0,PER,PER
596,2017-04-01,Accident,Passenger,0,1,SSD,UGA
597,2017-04-02,Accident,Passenger,0,0,USA,USA
598,2017-04-08,Accident,Passenger,0,0,MYS,MYS
599,2017-04-10,Accident,Passenger,0,1,GBR,ESP
600,2017-04-10,Accident,Other,0,0,BRA,BRA
601,2017-04-11,Accident,Other,0,1,AUT,USA
602,2017-04-12,Accident,Cargo,1,0,IDN,IDN
603,2017-04-12,Accident,Passenger,0,0,GUY,GUY
604,2017-04-13,Accident,Passenger,0,0,TWN,TWN
605,2017-04-14,Accident,Other,0,0,USA,USA
606,2017-04-19,Accident,Passenger,0,0,THA,THA
607,2017-04-24,Accident,Other,0,0,USA,USA
608,2017-04-29,Accident,Military,8,0,CUB,CUB
609,2017-05-01,Accident,Military,8,0,COL,COL
610,2017-05-01,Accident,Passenger,1,0,USA,USA
611,2017-05-05,Accident,Cargo,2,0,USA,USA
612,2017-05-15,Accident,Military,4,0,JPN,JPN
613,2017-05-15,Accident,Other,2,0,USA,USA
614,2017-05-17,Accident,Other,2,0,MEX,MEX
615,2017-05-22,Accident,Passenger,0,0,USA,USA
616,2017-05-24,Accident,Other,0,0,USA,USA
617,2017-05-24,Accident,Passenger,0,0,USA,USA
618,2017-05-27,Accident,Cargo,2,0,NPL,NPL
619,2017-05-27,Accident,Passenger,0,0,MDV,MDV
620,2017-05-30,Accident,Military,1,0,NPL,NPL
621,2017-05-30,Accident,Passenger,0,1,UGA,SOM
622,2017-05-30,Accident,Passenger,0,0,IDN,IDN
623,2017-05-31,Accident,Passenger,0,0,IDN,IDN
624,2017-05-31,Accident,Other,0,0,IDN,IDN
625,2017-06-02,Accident,Cargo,0,0,MEX,MEX
626,2017-06-03,Accident,Cargo,0,0,SOM,SOM
627,2017-06-07,Accident,Military,122,0,MMR,MMR
628,2017-06-11,Accident,Passenger,0,0,COL,COL
629,2017-06-14,Accident,Other,0,0,MLI,MLI
630,2017-06-23,Accident,Passenger,0,0,USA,USA
631,2017-06-30,Accident,Passenger,0,0,USA,USA
632,2017-06-30,Accident,Passenger,0,0,USA,USA
633,2017-07-02,Accident,Passenger,0,0,USA,USA
634,2017-07-03,Accident,Cargo,0,0,USA,USA
635,2017-07-04,Accident,Other,9,0,VEN,VEN
636,2017-07-07,Incident,Passenger,0,1,CAN,USA
637,2017-07-10,Accident,Military,16,0,USA,USA
638,2017-07-17,Accident,Other,0,0,ARG,ARG
639,2017-07-18,Accident,Cargo,0,0,IDN,IDN
640,2017-07-20,Accident,Passenger,0,0,CAN,CAN
641,2017-07-21,Accident,Passenger,0,0,USA,USA
642,2017-07-22,Accident,Cargo,0,0,IDN,IDN
643,2017-07-25,Accident,Cargo,1,0,GUY,GUY
644,2017-07-26,Accident,Passenger,0,1,TUR,GRC
645,2017-07-27,Accident,Other,0,0,RUS,RUS
646,2017-07-29,Accident,Other,0,1,STP,GHA
647,2017-08-03,Accident,Passenger,0,0,IDN,IDN
648,2017-08-03,Accident,Passenger,0,0,IDN,IDN
649,2017-08-04,Accident,Other,0,0,USA,USA
650,2017-08-04,Accident,Passenger,0,0,PNG,PNG
651,2017-08-05,Accident,Other,0,0,USA,USA
652,2017-08-15,Accident,Passenger,0,1,USA,IRL
653,2017-08-15,Accident,Passenger,0,0,USA,USA
654,2017-08-16,Accident,Military,1,0,HND,HND
655,2017-08-16,Accident,Other,0,0,GBR,GBR
656,2017-08-19,Accident,Other,5,0,VEN,VEN
657,2017-09-02,Accident,Other,2,0,RUS,RUS
658,2017-09-05,Accident,Passenger,0,1,ARE,IND
659,2017-09-09,Accident,Other,0,1,USA,MEX
660,2017-09-10,Accident,Cargo,0,0,COD,COD
661,2017-09-12,Accident,Passenger,0,0,USA,USA
662,2017-09-12,Accident,Passenger,0,1,CAN,USA
663,2017-09-12,Accident,Passenger,0,0,USA,USA
664,2017-09-13,Accident,Passenger,0,0,USA,USA
665,2017-09-15,Accident,Passenger,0,1,USA,BRB
666,2017-09-15,Accident,Passenger,0,1,GBR,DNK
667,2017-09-16,Accident,Passenger,0,0,USA,USA
668,2017-09-21,Accident,Other,0,0,TUR,TUR
669,2017-09-24,Accident,Other,0,0,MYS,MYS
670,2017-09-30,Accident,Military,8,0,COD,COD
671,2017-09-30,Accident,Passenger,0,1,FRA,USA
672,2017-09-30,Accident,Passenger,0,0,USA,USA
673,2017-09-30,Accident,Passenger,0,0,USA,USA
674,2017-10-02,Accident,Passenger,0,0,USA,USA
675,2017-10-03,Accident,Other,5,0,KAZ,KAZ
676,2017-10-04,Accident,Passenger,0,0,MDV,MDV
677,2017-10-04,Accident,Military,0,0,PER,PER
678,2017-10-07,Accident,Passenger,0,0,SOM,SOM
679,2017-10-12,Accident,Other,7,0,AGO,AGO
680,2017-10-13,Accident,Passenger,0,0,PHL,PHL
681,2017-10-14,Accident,Cargo,4,1,BFA,CIV
682,2017-10-14,Accident,Passenger,0,0,CAN,CAN
683,2017-10-14,Accident,Passenger,0,0,AUS,AUS
684,2017-10-16,Accident,Passenger,0,0,GBR,GBR
685,2017-10-19,Accident,Passenger,1,0,PER,PER
686,2017-10-21,Accident,Other,0,0,CAN,CAN
687,2017-10-21,Accident,Other,0,0,USA,USA
688,2017-10-25,Accident,Passenger,0,0,TZA,TZA
689,2017-10-27,Accident,Passenger,0,0,AUS,AUS
690,2017-10-27,Accident,Other,0,0,USA,USA
691,2017-10-29,Accident,Other,0,1,FRA,DEU
692,2017-10-30,Accident,Passenger,0,1,CAN,GBR
693,2017-11-02,Accident,Other,0,0,CAN,CAN
694,2017-11-07,Accident,Cargo,1,0,RUS,RUS
695,2017-11-08,Accident,Passenger,0,1,ZWE,ZAF
696,2017-11-09,Accident,Passenger,0,0,CAN,CAN
697,2017-11-10,Accident,Passenger,0,0,GBR,GBR
698,2017-11-11,Accident,Cargo,0,1,NLD,SAU
699,2017-11-15,Accident,Passenger,6,0,RUS,RUS
700,2017-11-16,Accident,Passenger,0,0,MDV,MDV
701,2017-11-17,Accident,Passenger,0,0,BLZ,BLZ
702,2017-11-19,Accident,Passenger,0,0,AUS,AUS
703,2017-11-22,Accident,Military,3,1,JPN,USA
704,2017-11-22,Accident,Other,0,0,ZAF,ZAF
705,2017-11-25,Accident,Passenger,0,0,GHA,GHA
706,2017-11-27,Accident,Other,0,1,RUS,FRA
707,2017-11-27,Accident,Passenger,0,1,USA,GBR
708,2017-11-27,Accident,Passenger,0,1,USA,EGY
709,2017-11-28,Accident,Passenger,0,0,NPL,NPL
710,2017-12-02,Accident,Passenger,0,1,CAN,TWN
711,2017-12-03,Accident,Passenger,0,1,HND,USA
712,2017-12-03,Accident,Passenger,0,1,PRI,USA
713,2017-12-08,Accident,Other,0,0,PNG,PNG
714,2017-12-12,Accident,Passenger,0,0,USA,USA
715,2017-12-13,Accident,Passenger,1,0,CAN,CAN
716,2017-12-14,Accident,Other,3,0,DEU,DEU
717,2017-12-19,Accident,Passenger,4,0,RUS,RUS
718,2017-12-22,Accident,Passenger,0,1,DEU,GBR
719,2017-12-23,Accident,Cargo,1,0,PNG,PNG
720,2017-12-23,Accident,Cargo,0,0,USA,USA
721,2017-12-27,Accident,Other,0,0,USA,USA
722,2017-12-31,Accident,Passenger,12,0,CRI,CRI
723,2016-01-02,Accident,Passenger,0,0,USA,USA
724,2016-01-03,Accident,Passenger,0,0,USA,USA
725,2016-01-08,Accident,Cargo,2,0,NOR,NOR
726,2016-01-09,Accident,Passenger,0,0,BRA,BRA
727,2016-01-10,Accident,Passenger,0,1,VIR,PRI
728,2016-01-14,Accident,Passenger,0,1,AGO,NAM
729,2016-01-15,Accident,Passenger,0,0,USA,USA
730,2016-01-18,Accident,Other,2,0,USA,USA
731,2016-01-18,Accident,Other,0,0,USA,USA
733,2016-01-21,Accident,Other,0,0,CAN,CAN
734,2016-01-28,Accident,Passenger,0,0,AUS,AUS
735,2016-01-28,Accident,Passenger,0,0,IRN,IRN
736,2016-01-30,Accident,Other,0,0,MEX,MEX
737,2016-02-02,"Criminal occurrence (sabotage, shoot down)",Passenger,1,1,SOM,DJI
738,2016-02-04,Accident,Other,0,0,CAN,CAN
739,2016-02-06,Accident,Other,3,0,RUS,RUS
740,2016-02-07,Accident,Other,0,1,FRA,POL
741,2016-02-12,Accident,Cargo,0,0,USA,USA
742,2016-02-17,Accident,Passenger,0,0,USA,USA
743,2016-02-17,Accident,Passenger,0,0,USA,USA
744,2016-02-23,Accident,Passenger,0,0,USA,USA
745,2016-02-24,Accident,Passenger,23,0,NPL,NPL
746,2016-03-02,Accident,Cargo,0,0,USA,USA
747,2016-03-03,Accident,Passenger,0,0,IND,IND
748,2016-03-05,Accident,Cargo,0,0,USA,USA
749,2016-03-07,Incident,Passenger,0,1,FRA,NLD
750,2016-03-07,Incident,Passenger,0,1,FRA,CHE
751,2016-03-09,Accident,Cargo,3,0,BGD,BGD
752,2016-03-13,Accident,Passenger,0,1,AIA,GLP
753,2016-03-14,Accident,Other,0,0,USA,USA
754,2016-03-15,Accident,Military,22,0,ECU,ECU
755,2016-03-18,Accident,Passenger,0,0,PAK,PAK
756,2016-03-19,Accident,Passenger,62,1,ARE,RUS
757,2016-03-22,Accident,Other,0,0,ARG,ARG
758,2016-03-23,Accident,Passenger,0,1,GBR,ITA
759,2016-03-25,Accident,Passenger,0,1,USA,BHS
760,2016-03-27,Accident,Passenger,0,0,KAZ,KAZ
761,2016-03-29,Hijacking,Passenger,0,0,EGY,EGY
762,2016-04-01,Accident,Passenger,3,0,MEX,MEX
763,2016-04-04,Accident,Passenger,0,0,IDN,IDN
764,2016-04-04,Accident,Passenger,0,0,BRA,BRA
765,2016-04-06,Accident,Military,6,0,JPN,JPN
766,2016-04-06,Accident,Other,0,1,DEU,CHE
767,2016-04-07,Accident,Passenger,0,0,COL,COL
768,2016-04-09,Accident,Other,0,0,USA,USA
769,2016-04-13,Accident,Passenger,12,0,PNG,PNG
770,2016-04-20,Accident,Passenger,0,0,CAN,CAN
771,2016-04-21,Accident,Passenger,0,0,BRA,BRA
772,2016-04-24,Accident,Other,0,0,ESP,ESP
773,2016-04-28,Accident,Passenger,0,0,ECU,ECU
774,2016-04-28,Accident,Passenger,0,0,USA,USA
775,2016-04-30,Accident,Passenger,0,0,ITA,ITA
776,2016-05-05,Accident,Other,0,0,CAN,CAN
777,2016-05-06,Accident,Other,0,0,USA,USA
778,2016-05-07,Accident,Passenger,0,0,IND,IND
779,2016-05-10,Accident,Passenger,0,0,USA,USA
780,2016-05-10,Accident,Other,0,0,USA,USA
781,2016-05-11,Accident,Passenger,0,1,FRA,TUN
782,2016-05-11,Accident,Passenger,0,0,MYS,MYS
783,2016-05-12,Accident,Other,0,0,USA,USA
784,2016-05-14,Accident,Other,0,0,MEX,MEX
785,2016-05-18,Accident,Other,7,1,AFG,TKM
786,2016-05-19,"Criminal occurrence (sabotage, shoot down)",Passenger,66,1,FRA,EGY
787,2016-05-23,Accident,Other,0,0,USA,USA
788,2016-05-27,Accident,Passenger,0,1,JPN,KOR
789,2016-05-28,Accident,Passenger,0,1,GBR,ESP
790,2016-06-03,Accident,Passenger,0,0,SSD,SSD
791,2016-06-04,Accident,Cargo,0,0,IDN,IDN
792,2016-06-05,Accident,Other,0,0,RUS,RUS
793,2016-06-05,Accident,Passenger,0,0,USA,USA
794,2016-06-06,Accident,Cargo,0,1,KOR,USA
795,2016-06-06,Accident,Other,0,0,USA,USA
796,2016-06-14,Accident,Cargo,0,0,IDN,IDN
797,2016-06-16,Accident,Military,9,0,VNM,VNM
798,2016-06-19,Accident,Passenger,0,0,IRN,IRN
799,2016-06-19,Accident,Other,0,0,USA,USA
800,2016-06-21,Accident,Passenger,0,0,COD,COD
801,2016-06-21,Accident,Other,0,0,PER,PER
802,2016-06-26,Accident,Other,0,0,GRC,GRC
803,2016-06-27,Accident,Passenger,0,1,SGP,ITA
804,2016-06-30,Accident,Other,2,0,RUS,RUS
805,2016-07-01,Accident,Other,10,0,RUS,RUS
806,2016-07-07,Accident,Passenger,0,0,THA,THA
807,2016-07-11,Accident,Military,3,0,PRT,PRT
808,2016-07-15,Accident,Other,0,1,DOM,PRI
809,2016-07-17,Accident,Other,0,0,CAN,CAN
810,2016-07-20,Accident,Other,0,0,USA,USA
811,2016-07-21,Accident,Other,0,0,USA,USA
812,2016-07-22,Accident,Military,29,0,IND,IND
813,2016-07-26,Accident,Other,0,0,USA,USA
814,2016-07-31,Accident,Other,3,0,RUS,RUS
815,2016-08-01,Accident,Cargo,0,0,USA,USA
816,2016-08-01,Accident,Other,0,0,FRA,FRA
817,2016-08-03,Accident,Passenger,1,1,IND,ARE
818,2016-08-04,Accident,Cargo,0,0,NPL,NPL
819,2016-08-04,Accident,Passenger,0,0,USA,USA
820,2016-08-05,Accident,Cargo,0,1,FRA,ITA
821,2016-08-09,Accident,Passenger,0,0,USA,USA
822,2016-08-11,Accident,Other,0,0,RUS,RUS
823,2016-08-13,Accident,Other,0,1,BHS,USA
824,2016-08-14,Accident,Other,0,0,PRT,PRT
825,2016-08-16,Accident,Other,2,0,VEN,VEN
826,2016-08-24,Accident,Other,0,0,RUS,RUS
827,2016-08-27,Accident,Passenger,0,0,USA,USA
828,2016-08-31,Accident,Passenger,3,0,USA,USA
829,2016-09-10,Accident,Other,0,0,USA,USA
830,2016-09-10,Accident,Other,0,0,BRA,BRA
831,2016-09-13,Accident,Cargo,0,0,IDN,IDN
832,2016-09-17,Accident,Passenger,0,0,CHL,CHL
833,2016-09-21,Accident,Other,0,0,USA,USA
834,2016-09-22,Accident,Other,0,1,DOM,PRI
835,2016-09-24,Accident,Passenger,0,0,NPL,NPL
836,2016-09-24,Accident,Passenger,0,0,USA,USA
837,2016-09-25,Accident,Other,0,0,IDN,IDN
838,2016-09-28,Accident,Passenger,0,0,COD,COD
839,2016-09-30,Accident,Passenger,4,0,COL,COL
840,2016-09-30,Accident,Passenger,0,0,BHS,BHS
841,2016-10-01,Accident,Passenger,0,1,PHL,TWN
842,2016-10-02,Accident,Passenger,3,0,USA,USA
843,2016-10-03,Accident,Cargo,0,0,FIN,FIN
844,2016-10-04,Accident,Cargo,0,0,GBR,GBR
845,2016-10-09,Accident,Military,0,0,BRA,BRA
846,2016-10-11,Accident,Passenger,0,0,RUS,RUS
847,2016-10-11,Accident,Other,0,0,CAN,CAN
848,2016-10-13,Accident,Other,4,0,CAN,CAN
849,2016-10-13,Accident,Other,0,0,USA,USA
850,2016-10-14,Accident,Other,1,0,USA,USA
851,2016-10-19,Accident,Military,1,0,COL,COL
852,2016-10-21,Accident,Cargo,0,0,BRA,BRA
853,2016-10-22,Accident,Passenger,0,0,PRT,PRT
854,2016-10-24,Accident,Other,5,0,MLT,MLT
855,2016-10-24,Accident,Other,0,0,MEX,MEX
856,2016-10-24,Accident,Passenger,0,0,ETH,ETH
857,2016-10-28,Accident,Military,0,0,COL,COL
858,2016-10-28,Accident,Cargo,0,0,USA,USA
859,2016-10-28,Accident,Passenger,0,0,USA,USA
860,2016-10-30,Accident,Other,0,0,USA,USA
861,2016-10-31,Accident,Cargo,4,0,IDN,IDN
862,2016-11-10,Accident,Cargo,0,1,BRA,ARG
863,2016-11-19,Accident,Passenger,0,0,USA,USA
864,2016-11-23,Accident,Passenger,0,0,USA,USA
865,2016-11-24,Accident,Other,0,1,NLD,GBR
866,2016-11-27,Accident,Military,0,0,IDN,IDN
867,2016-11-28,Accident,Passenger,71,1,BOL,COL
868,2016-11-29,Accident,Passenger,0,1,USA,GUY
869,2016-12-01,Accident,Cargo,0,0,CAN,CAN
870,2016-12-03,Accident,Military,13,0,IDN,IDN
871,2016-12-04,Accident,Other,0,0,USA,USA
872,2016-12-05,Accident,Cargo,1,0,USA,USA
873,2016-12-05,Accident,Other,0,0,USA,USA
874,2016-12-07,Accident,Passenger,47,0,PAK,PAK
875,2016-12-07,Accident,Passenger,0,0,AUS,AUS
876,2016-12-07,Accident,Passenger,0,0,AUS,AUS
877,2016-12-10,Accident,Passenger,0,0,AFG,AFG
878,2016-12-12,Accident,Other,0,0,CAN,CAN
879,2016-12-13,Accident,Other,0,0,AUS,AUS
880,2016-12-14,Accident,Passenger,0,1,GBR,DEU
881,2016-12-16,Accident,Passenger,0,1,DNK,LTU
882,2016-12-18,Accident,Military,13,0,IDN,IDN
883,2016-12-19,Accident,Military,0,0,RUS,RUS
884,2016-12-20,Accident,Cargo,5,0,COL,COL
885,2016-12-21,Accident,Military,1,0,MYS,MYS
886,2016-12-23,Hijacking,Passenger,0,0,LBY,LBY
887,2016-12-25,Accident,Military,92,1,RUS,SYR
888,2016-12-25,Accident,Passenger,0,0,IDN,IDN
889,2016-12-26,Accident,Other,0,1,SWE,DNK
890,2016-12-27,Accident,Passenger,0,0,IND,IND
891,2016-12-27,Accident,Other,0,0,CAN,CAN
892,2016-12-29,Accident,Other,6,0,USA,USA
893,2016-12-29,Accident,Passenger,0,0,CAN,CAN
894,2015-01-02,Accident,Passenger,0,0,GBR,GBR
895,2015-01-03,Accident,Other,0,0,RUS,RUS
896,2015-01-04,Accident,Cargo,0,0,KEN,KEN
897,2015-01-09,Accident,Passenger,0,0,GUY,GUY
898,2015-01-10,Accident,Cargo,0,1,TGO,GHA
899,2015-01-11,Accident,Other,0,0,IDN,IDN
900,2015-01-15,Accident,Cargo,0,1,GBR,IRL
901,2015-01-16,Accident,Passenger,0,0,VEN,VEN
902,2015-01-17,Accident,Other,0,0,PHL,PHL
903,2015-01-20,Accident,Passenger,6,0,KAZ,KAZ
904,2015-01-20,Accident,Passenger,0,1,DEU,CHE
905,2015-01-26,"Criminal occurrence (sabotage, shoot down)",Passenger,0,1,ARE,IRQ
906,2015-02-02,Accident,Passenger,0,0,GRC,GRC
907,2015-02-04,Accident,Passenger,43,0,TWN,TWN
908,2015-02-09,Accident,Other,0,1,USA,BHS
909,2015-02-09,Accident,Other,0,1,USA,BHS
910,2015-02-11,Accident,Other,4,1,USA,TCA
911,2015-02-14,Accident,Military,0,0,AGO,AGO
912,2015-02-14,Accident,Military,0,0,MOZ,MOZ
913,2015-02-23,Accident,Passenger,0,0,GBR,GBR
914,2015-02-24,Accident,Passenger,0,0,CAN,CAN
915,2015-02-24,Accident,Cargo,0,0,USA,USA
916,2015-02-26,Accident,Cargo,0,0,CAN,CAN
917,2015-03-01,Accident,Other,0,0,USA,USA
918,2015-03-04,Accident,Passenger,0,1,TUR,NPL
919,2015-03-04,Accident,Cargo,0,0,IDN,IDN
920,2015-03-05,Accident,Passenger,0,0,USA,USA
921,2015-03-05,Accident,Cargo,0,1,BIH,ITA
922,2015-03-08,Accident,Passenger,0,0,IND,IND
923,2015-03-10,Accident,Cargo,0,0,USA,USA
924,2015-03-12,Accident,Passenger,0,1,FRA,GBR
925,2015-03-13,Accident,Other,0,0,JPN,JPN
926,2015-03-14,Accident,Passenger,0,1,MYS,AUS
927,2015-03-24,"Criminal occurrence (sabotage, shoot down)",Passenger,150,1,ESP,DEU
928,2015-03-24,Accident,Military,2,0,IND,IND
929,2015-03-24,Accident,Other,0,0,USA,USA
930,2015-03-29,Accident,Passenger,0,0,CAN,CAN
931,2015-04-01,Accident,Passenger,0,1,IRL,HRV
932,2015-04-01,Accident,Passenger,0,1,IRL,GBR
934,2015-04-10,Accident,Other,0,1,VEN,USA
935,2015-04-13,Accident,Cargo,2,0,CAN,CAN
936,2015-04-13,Accident,Passenger,0,0,IND,IND
937,2015-04-14,Accident,Passenger,0,1,KOR,JPN
938,2015-04-16,Accident,Cargo,0,0,USA,USA
939,2015-04-21,Accident,Military,0,0,USA,USA
940,2015-04-25,Accident,Passenger,0,1,ITA,TUR
941,2015-04-25,Accident,Other,0,0,VEN,VEN
942,2015-04-25,Accident,Military,0,0,GBR,GBR
943,2015-04-28,Accident,Military,0,0,JPN,JPN
944,2015-04-30,Accident,Military,0,0,USA,USA
945,2015-05-02,Accident,Passenger,0,1,POL,DEU
946,2015-05-09,Accident,Other,4,0,ESP,ESP
947,2015-05-10,Accident,Passenger,0,0,CHN,CHN
948,2015-05-10,Accident,Other,0,0,RUS,RUS
949,2015-05-16,Accident,Other,2,1,SWE,LTU
950,2015-05-16,Accident,Other,0,0,USA,USA
951,2015-05-19,Accident,Passenger,0,0,SSD,SSD
952,2015-05-30,Accident,Other,0,0,JPN,JPN
953,2015-06-02,Accident,Other,5,0,MEX,MEX
954,2015-06-08,Accident,Military,3,0,IND,IND
955,2015-06-10,Accident,Other,0,0,JPN,JPN
956,2015-06-11,Accident,Other,0,0,USA,USA
957,2015-06-11,Accident,Other,0,0,NGA,NGA
958,2015-06-12,Incident,Passenger,0,1,MHL,FSM
959,2015-06-16,"other occurrence (ground fire, sabotage)",Passenger,0,1,KAZ,RUS
960,2015-06-17,Accident,Passenger,0,1,USA,KOR
961,2015-06-19,Accident,Other,0,0,RUS,RUS
962,2015-06-22,Accident,Other,0,0,USA,USA
963,2015-06-25,Accident,Passenger,9,0,USA,USA
964,2015-06-29,Accident,Other,0,0,USA,USA
965,2015-06-30,Accident,Military,139,0,IDN,IDN
966,2015-06-30,Accident,Cargo,0,0,USA,USA
967,2015-07-02,Accident,Passenger,0,0,MDV,MDV
968,2015-07-07,Accident,Other,0,0,ARE,ARE
969,2015-07-14,Accident,Other,0,0,COD,COD
970,2015-07-17,Accident,Military,0,0,RUS,RUS
971,2015-07-17,Accident,Other,0,0,POL,POL
972,2015-07-19,Accident,Passenger,0,0,GBR,GBR
